timestamp,entrance,exit,temp,hum,pEntrance,pExit,pActualVehicule
0 days 00:00:01,22,5,25.564758267101347,48.25755137252185,4,4,159
0 days 00:00:01,25,22,17.87337805724041,47.964511961385256,2,3,203
0 days 00:00:01,38,18,13.971113865944496,44.17892415456212,3,2,27
0 days 00:00:01,19,12,18.234682683985874,49.94412328850506,4,3,329
0 days 00:00:01,18,34,19.71087960582548,40.10784187927881,1,2,165
0 days 00:00:01,30,38,24.76682302344974,64.02836921175981,2,2,478
0 days 00:00:01,48,22,21.965232757601218,55.10411569108007,2,1,74
0 days 00:00:01,23,46,12.119903425691657,64.44258648605168,3,2,387
0 days 00:00:01,8,47,21.513819139638024,40.890365425327325,3,3,469
0 days 00:00:01,37,36,21.607042336450775,50.40256816514439,4,4,12
0 days 00:00:01,37,24,12.39410450199572,43.58923971215651,2,4,163
0 days 00:00:01,31,38,22.89114090568571,43.063048185022176,1,1,272
0 days 00:00:01,0,44,29.101283640533513,58.14977327629644,2,2,188
0 days 00:00:01,28,35,13.415835598598822,49.264952490425856,4,4,268
0 days 00:00:01,20,25,18.71767642809331,42.98498021889046,4,4,450
0 days 00:00:01,32,26,21.02543266444475,54.89833689093084,2,2,177
0 days 00:00:01,24,28,32.730804124699176,57.26858813043889,4,1,131
0 days 00:00:01,41,19,17.098971005488032,36.628202136957896,3,3,484
0 days 00:00:01,26,22,14.397225024735672,41.21542368837571,3,3,210
0 days 00:00:01,49,31,11.539880719799093,54.91039986560437,3,2,355
0 days 00:00:01,17,21,29.037911662556297,44.924171467009046,2,1,94
0 days 00:00:01,7,37,23.822456154932922,44.121846777481665,1,3,393
0 days 00:00:01,29,22,19.558971490189695,53.74106338971076,3,3,14
0 days 00:00:01,18,11,18.963632623694945,53.51689586552716,4,2,266
0 days 00:00:01,40,8,19.564773417468004,58.45671131072867,3,4,325
0 days 00:00:01,26,37,14.607533691421342,43.70603197824686,1,4,64
0 days 00:00:01,8,37,23.55690440764991,45.03003030784856,3,3,306
0 days 00:00:01,37,19,18.68666459567716,39.31009555856967,3,2,256
0 days 00:00:01,0,13,16.32998133216235,54.60327312049761,3,4,438
0 days 00:00:01,4,37,22.755354548990805,48.236475242100944,2,4,367
0 days 00:00:01,5,48,18.851469533166618,53.87117912742914,3,1,9
0 days 00:00:01,34,34,13.611992171544006,44.75189546957332,3,1,366
0 days 00:00:01,19,7,17.035084931366328,56.02906800684774,4,4,156
0 days 00:00:01,39,34,27.810119170561578,30.89199234850917,1,1,116
0 days 00:00:01,41,35,25.908626194465835,52.96593676363987,4,3,434
0 days 00:00:01,48,41,23.890690164158563,57.78004729929695,4,3,75
0 days 00:00:01,44,4,12.300642017782707,62.70487633805038,1,2,487
0 days 00:00:01,4,29,15.871318759700621,70.31784831740086,2,2,435
0 days 00:00:01,12,29,25.27035473065241,29.68016548699865,4,2,451
0 days 00:00:01,48,40,10.710829372600706,55.889964714453036,1,4,314
0 days 00:00:01,5,20,19.895261444042276,67.18928739426303,4,3,205
0 days 00:00:01,7,14,17.867886165788008,37.475033322321906,1,1,178
0 days 00:00:01,41,7,27.191409739170567,44.824487438905486,1,1,87
0 days 00:00:01,9,48,19.924903188626363,55.44799171974986,1,4,69
0 days 00:00:01,36,42,18.85044209728702,48.905900895376675,3,3,482
0 days 00:00:01,21,29,18.160934762043176,39.699429822198766,1,2,341
0 days 00:00:01,19,32,22.684932146467613,64.25431285020595,3,3,307
0 days 00:00:01,8,37,12.9157662742458,56.4422344585592,2,3,352
0 days 00:00:01,2,34,16.75967313958547,47.1851713766605,2,3,73
0 days 00:00:01,5,0,32.06253700265839,69.78966793330157,1,4,300
0 days 00:00:01,15,10,15.126487682241933,59.455464418528535,3,1,111
0 days 00:00:01,42,7,16.423461910030717,60.34710841640539,2,3,413
0 days 00:00:01,43,32,22.515843219039922,64.44036942736294,4,3,109
0 days 00:00:01,46,21,20.248486468217788,42.662319413642486,4,1,263
0 days 00:00:01,23,22,12.949146674968887,57.948283121185746,1,3,180
0 days 00:00:01,9,46,17.602117556944737,56.334164352631255,2,3,490
0 days 00:00:01,38,11,24.4372718472966,47.09856852946856,1,3,109
0 days 00:00:01,35,2,18.64118881501488,73.41733776945952,4,1,474
0 days 00:00:01,1,33,18.847604022623457,42.10610453017135,1,3,136
0 days 00:00:01,13,34,23.928950380126622,43.005490418961266,4,1,271
0 days 00:00:01,8,46,15.370359095511633,58.89533260008006,3,3,451
0 days 00:00:01,24,41,20.672875742081104,45.59890825371953,2,4,398
0 days 00:00:01,4,38,19.55601870290262,29.810879373108996,3,2,260
0 days 00:00:01,49,19,17.45070045971343,56.497020921602214,1,4,83
0 days 00:00:01,44,36,16.489225088490436,47.29036011225884,2,4,447
0 days 00:00:01,44,5,25.829983604357054,65.49067293659175,3,4,429
0 days 00:00:01,11,39,15.357335725008909,59.253859796226635,2,4,362
0 days 00:00:01,24,43,15.392129383973412,50.9347174062906,3,1,346
0 days 00:00:01,13,4,20.272063584818635,53.003827496993125,4,4,121
0 days 00:00:01,31,46,23.4967294206347,53.04272811972942,3,1,174
0 days 00:00:01,21,21,11.681941304993678,52.20378593694472,3,2,432
0 days 00:00:01,0,37,18.07653691924953,49.423804610002065,1,3,382
0 days 00:00:01,15,39,22.03376671793777,49.36276214003247,2,2,52
0 days 00:00:01,15,7,24.859011411588007,51.015212866134654,2,4,397
0 days 00:00:01,49,44,15.980603613081392,52.66088943508747,3,1,176
0 days 00:00:01,23,14,16.206158083093023,54.20277551154496,2,1,464
0 days 00:00:01,37,1,11.421527997082574,53.17590798597979,1,3,356
0 days 00:00:01,4,28,27.05028450111587,52.59604382368608,4,2,12
0 days 00:00:01,31,40,20.79522127842076,53.57010177598534,3,1,10
0 days 00:00:01,9,30,16.549833372852888,56.30592528061757,2,2,127
0 days 00:00:01,11,3,24.339942850061,48.22478006019761,3,1,118
0 days 00:00:01,42,19,21.415023183900235,44.22920524711887,3,3,402
0 days 00:00:01,15,14,22.397277840312775,48.69200755625659,1,2,456
0 days 00:00:01,27,1,22.777855039194417,59.64018163361001,3,1,78
0 days 00:00:01,44,11,21.602068985373677,72.85089472572548,1,2,445
0 days 00:00:01,6,16,26.738883866798467,69.62802216003705,2,3,36
0 days 00:00:01,6,46,17.987580633214343,49.10450240205425,2,1,104
0 days 00:00:01,36,49,14.799731351821736,45.899139670190316,3,2,455
0 days 00:00:01,27,39,18.282864412621485,51.508777164473585,3,1,306
0 days 00:00:01,29,1,16.15296757247608,56.54031065916214,1,2,478
0 days 00:00:01,7,22,27.021626822141318,46.190806417088524,4,1,206
0 days 00:00:01,12,25,27.108969542241773,43.921599218583935,3,1,154
0 days 00:00:01,18,17,13.40355662632637,69.29279035998522,2,3,442
0 days 00:00:01,36,20,23.028254837027383,60.46405118662358,3,3,369
0 days 00:00:01,39,0,15.664946944164456,55.62632905813681,4,4,425
0 days 00:00:01,8,5,29.095675940604682,47.872017828009824,2,3,79
0 days 00:00:01,42,29,20.573082423067785,74.79796851440973,2,3,371
0 days 00:00:01,14,6,15.49514395860471,47.41546656377683,2,2,302
0 days 00:00:01,28,32,16.43575601344665,50.351871708126936,2,3,105
0 days 00:00:01,0,0,22.18245549582349,48.800973242114864,1,1,415
0 days 00:00:01,1,48,23.847353068762907,63.16974150511703,4,2,187
0 days 00:00:01,23,35,20.623905782582053,41.08797111947999,1,2,194
0 days 00:00:01,5,12,28.12058249221368,54.52877081498827,3,3,159
0 days 00:00:01,25,33,15.691677932513594,42.71036971304007,2,4,224
0 days 00:00:01,20,48,18.882259485733254,31.06643238892856,4,4,450
0 days 00:00:01,49,32,8.493137911372823,40.01639064165445,1,3,446
0 days 00:00:01,5,32,18.286010587687702,49.591664759001375,1,1,46
0 days 00:00:01,31,43,18.850564776471323,35.71140653644463,4,3,454
0 days 00:00:01,17,7,17.849800024118878,52.98101458946306,3,4,29
0 days 00:00:01,30,6,15.102304910343971,51.97658731684166,1,2,189
0 days 00:00:01,26,20,23.253120722628807,44.96679420155499,4,1,74
0 days 00:00:01,13,32,18.268730321752273,57.838682159245664,4,3,493
0 days 00:00:01,48,23,13.71449224709185,47.47756911623413,1,3,340
0 days 00:00:01,40,18,18.78256495744787,78.14530872534647,1,1,371
0 days 00:00:01,6,31,24.270717583418268,56.908036641195395,1,4,144
0 days 00:00:01,17,15,13.89684154610315,31.42035141440931,2,2,453
0 days 00:00:01,31,38,20.991050977468458,43.47354260176352,3,3,386
0 days 00:00:01,39,26,19.188350998482857,73.98884866911447,4,1,5
0 days 00:00:01,38,38,26.63003102595438,36.105585005356104,1,3,135
0 days 00:00:01,31,10,17.915518736714677,55.142863697994564,4,4,218
0 days 00:00:01,0,15,24.82696719077839,49.00157511922287,1,3,262
0 days 00:00:01,24,10,24.86278565846553,47.38457281548652,4,1,250
0 days 00:00:01,2,30,17.822951311176066,54.35653054605163,1,1,173
0 days 00:00:01,17,48,18.343344463882264,44.885565006308326,1,3,5
0 days 00:00:01,38,14,18.244239070897645,50.18171701800967,1,4,100
0 days 00:00:01,22,23,28.581722282297726,56.08307747873888,2,2,213
0 days 00:00:01,14,34,26.27711183578546,32.2320988723622,3,2,458
0 days 00:00:01,28,30,21.480314082626478,41.87247261494632,4,4,471
0 days 00:00:01,18,44,26.566371005819136,54.08501081589246,3,1,163
0 days 00:00:01,15,5,22.92405318497201,56.51638313110474,3,4,110
0 days 00:00:01,45,15,26.386389918330728,50.91120547087285,4,2,465
0 days 00:00:01,7,43,22.245224422902645,25.401662801521088,3,3,77
0 days 00:00:01,35,19,18.304310777183932,51.34029602795499,2,3,218
0 days 00:00:01,32,32,26.240396346327586,42.8256845682371,4,4,14
0 days 00:00:01,12,42,22.73474810168342,55.11381789881469,2,1,412
0 days 00:00:01,31,39,20.98290207297978,59.687203999715635,3,4,284
0 days 00:00:01,41,41,15.98754456176332,57.75986087072522,2,4,160
0 days 00:00:01,26,10,21.252052432120383,54.44924244602243,1,2,60
0 days 00:00:01,48,12,17.883603013374366,58.62421881092823,3,4,78
0 days 00:00:01,44,27,26.278007456204282,64.03247695733643,2,2,261
0 days 00:00:01,24,1,25.527668095827416,47.739233793937785,3,4,167
0 days 00:00:01,42,44,21.833903875812606,44.23186470115869,1,3,27
0 days 00:00:01,18,13,20.915212075990365,43.86155292236421,4,4,355
0 days 00:00:01,36,13,17.253453238163203,36.08415908791405,1,2,463
0 days 00:00:01,31,44,27.130788305225522,55.73420768191876,4,1,494
0 days 00:00:01,16,17,16.342019823584018,67.58139834267665,3,2,297
0 days 00:00:01,49,24,26.11178236578759,30.48779243996047,1,4,4
0 days 00:00:01,15,25,21.693682207735524,50.296367028331595,4,2,113
0 days 00:00:01,29,26,22.820841433379275,40.71076323764392,4,1,113
0 days 00:00:01,10,0,21.1906115164618,68.42954741936944,1,2,475
0 days 00:00:01,35,5,31.95150903344381,41.19916950206256,2,4,159
0 days 00:00:01,42,26,20.009552848284038,48.52438140441809,2,4,497
0 days 00:00:01,39,27,24.15064233900613,51.31320446745625,4,1,99
0 days 00:00:01,21,40,15.671586824459895,48.47213753621273,3,1,334
0 days 00:00:01,38,48,20.184708784610628,33.84768772224843,3,3,431
0 days 00:00:01,13,47,24.229745936520064,40.93185722954001,2,1,219
0 days 00:00:01,31,2,16.595743868499497,36.78834509703765,1,1,282
0 days 00:00:01,17,37,14.853295891624901,35.04880717668064,2,4,341
0 days 00:00:01,20,47,17.0981328394997,68.01239264189411,4,2,216
0 days 00:00:01,15,47,19.69734725154557,48.97375170119193,1,1,73
0 days 00:00:01,9,22,26.772406716559658,43.475403942079936,1,2,170
0 days 00:00:01,34,0,21.170622517938675,52.60420456371179,1,2,409
0 days 00:00:01,44,0,19.716276887656615,53.40605314406729,3,1,101
0 days 00:00:01,20,11,21.535278924491386,39.85078712960501,1,1,16
0 days 00:00:01,17,5,14.87919291346309,47.10364231331475,3,3,347
0 days 00:00:01,13,34,16.44508098878637,43.370293820422795,2,1,302
0 days 00:00:01,42,15,22.20033435634189,45.973168983209646,2,1,4
0 days 00:00:01,35,22,20.306959680135535,53.46639214450521,3,2,453
0 days 00:00:01,34,38,27.396274136269977,63.031365214264994,1,1,67
0 days 00:00:01,8,10,16.58700858194723,54.51931966490268,2,3,483
0 days 00:00:01,25,13,13.811343288906048,43.848823457801366,4,3,252
0 days 00:00:01,48,23,15.298110111923139,50.84840547934636,4,3,384
0 days 00:00:01,25,19,14.09499260040393,37.58020761393591,4,2,251
0 days 00:00:01,16,49,24.77727171487578,40.01428246890715,3,1,310
0 days 00:00:01,36,3,19.227998222280306,27.812159745810447,2,4,350
0 days 00:00:01,37,40,13.89011384639387,33.76903483363422,4,1,208
0 days 00:00:01,37,33,11.747934060270818,45.78946596945205,4,4,188
0 days 00:00:01,29,27,23.463622733367423,46.809658942361864,3,2,284
0 days 00:00:01,12,0,22.381061156353336,44.01084681813077,2,3,319
0 days 00:00:01,11,20,11.10589578141084,62.335515953746864,2,4,67
0 days 00:00:01,11,4,22.46747572055688,26.914266915839796,3,4,293
0 days 00:00:01,9,47,15.740003401936317,48.61258485678587,1,4,449
0 days 00:00:01,21,34,23.16957331772171,59.71066909951951,1,1,283
0 days 00:00:01,11,37,23.789731095381484,41.69338879235948,1,1,108
0 days 00:00:01,37,39,24.625300223016843,37.91355910165646,4,3,376
0 days 00:00:01,22,30,21.75467556682902,33.832324446079824,4,3,129
0 days 00:00:01,34,11,17.652260946916243,33.52170733466012,2,2,306
0 days 00:00:01,26,19,21.106603310478626,61.70513100270121,2,1,488
0 days 00:00:01,32,36,17.938194474966842,60.40123287464955,2,2,275
0 days 00:00:01,31,47,23.677764282136614,60.05320215263556,2,3,409
0 days 00:00:01,10,26,22.598031457233038,48.67927805726233,2,3,183
0 days 00:00:01,27,39,22.083633757821097,52.44238602306522,3,4,89
0 days 00:00:01,16,11,17.03694656043139,80.40442015883933,4,2,162
0 days 00:00:01,39,9,24.466994176074145,47.85956132645576,1,1,233
0 days 00:00:01,25,4,20.53866060764017,55.91775658567543,4,4,424
0 days 00:00:01,18,35,18.806431452705116,35.63817228226547,4,1,294
0 days 00:00:01,24,42,11.3324691065174,36.971519345254286,3,4,399
0 days 00:00:01,8,35,19.290544175445817,41.138599826926374,4,3,29
0 days 00:00:01,43,45,8.356581704610896,51.08129225671125,2,3,26
0 days 00:00:01,27,12,21.451504244565346,44.078935353426374,3,3,408
0 days 00:00:01,11,25,16.983362742904887,46.48795931690519,2,2,186
0 days 00:00:01,46,34,21.390840361145457,59.854629569092175,3,3,199
0 days 00:00:01,37,9,25.23020465024621,48.23588921499106,1,1,366
0 days 00:00:01,15,41,20.779542887583233,45.41746437067653,4,1,421
0 days 00:00:01,39,18,22.22783024954397,65.77995998930807,2,4,55
0 days 00:00:01,8,14,15.368489998319742,49.44833319098905,3,3,386
0 days 00:00:01,14,8,19.164401571113874,60.594535466569106,4,1,129
0 days 00:00:01,47,32,22.618343731201747,55.40166101266676,2,1,274
0 days 00:00:01,24,38,26.53386137928382,63.77621808078892,1,4,158
0 days 00:00:01,49,6,23.631356565679937,50.359838910356835,3,2,492
0 days 00:00:01,49,2,16.631834585988308,44.26960490625459,3,3,142
0 days 00:00:01,42,24,16.32003424072815,46.03674646747695,4,2,227
0 days 00:00:01,27,3,26.094159296942873,38.79928424210841,4,4,193
0 days 00:00:01,30,15,12.858567841555132,59.76118307345024,4,3,459
0 days 00:00:01,12,4,22.25879396772225,42.93887498382485,2,2,3
0 days 00:00:01,25,19,19.527941575695152,65.08851405482038,4,4,74
0 days 00:00:01,38,0,27.039899871074713,54.60973550816994,2,1,307
0 days 00:00:01,23,45,24.747777978116467,51.28967651547899,1,2,364
0 days 00:00:01,0,22,15.448684076659752,50.727999351145165,3,3,101
0 days 00:00:01,36,19,28.326611874997898,64.13729436760813,4,2,298
0 days 00:00:01,24,21,25.085618954652656,38.35144813580336,1,2,83
0 days 00:00:01,13,16,24.984103060364532,33.72352736731541,2,1,372
0 days 00:00:01,28,27,23.560994463916312,55.693884839254004,4,3,262
0 days 00:00:01,32,13,16.91880627121108,43.351297026877575,2,1,101
0 days 00:00:01,29,26,24.516097915548038,57.09443817684424,4,1,175
0 days 00:00:01,39,26,21.080097614072226,59.50694826572153,2,4,4
0 days 00:00:01,15,30,18.100764011185866,50.749656859398684,1,1,303
0 days 00:00:01,9,28,20.347949710741915,49.29514496285197,3,3,168
0 days 00:00:01,36,32,25.45833683290251,50.433821611392865,3,2,99
0 days 00:00:01,13,20,16.26323013352722,58.36209287706352,4,3,475
0 days 00:00:01,6,16,18.65171418830429,44.793723974263074,1,4,28
0 days 00:00:01,34,2,14.476587447332916,59.432286519430775,1,3,303
0 days 00:00:01,41,9,18.607854009286584,47.77400420093344,3,2,149
0 days 00:00:01,42,47,21.779147092122514,53.59279886867043,4,4,98
0 days 00:00:01,5,42,23.501341134052545,58.04646448435429,1,2,482
0 days 00:00:01,17,38,26.74093361674567,71.78702155750074,2,3,33
0 days 00:00:01,17,9,21.748098222436976,41.19779026334524,2,1,235
0 days 00:00:01,37,24,18.412104856697507,53.084561298714014,2,3,258
0 days 00:00:01,12,40,15.3982331468302,49.01913152528781,2,1,441
0 days 00:00:01,4,8,14.353970050342056,39.46976836771153,3,4,415
0 days 00:00:01,32,8,21.022924394487095,44.69429419748556,1,3,427
0 days 00:00:01,40,32,19.822922711461025,27.78825066072296,4,1,443
0 days 00:00:01,40,1,18.206579634676963,51.34367850871283,3,3,483
0 days 00:00:01,20,3,15.95517655832545,64.18831830869657,2,1,393
0 days 00:00:01,30,18,14.004860224214404,50.328253960733115,1,3,364
0 days 00:00:01,16,40,12.871656285589946,59.54250954873763,3,4,260
0 days 00:00:01,37,48,19.28713831036776,45.41129652567775,2,2,452
0 days 00:00:01,3,13,18.45673129629744,55.10664757636012,1,1,1
0 days 00:00:01,34,44,23.158566912536227,44.35740026907142,1,2,17
0 days 00:00:01,35,49,17.064245062562104,43.064066937160234,3,3,40
0 days 00:00:01,4,5,19.620371860887516,40.52047935247253,2,3,426
0 days 00:00:01,11,38,28.118851118732294,46.203671124602295,4,2,30
0 days 00:00:01,27,32,11.870340730095286,64.0613025296959,1,3,10
0 days 00:00:01,49,7,19.544748325153638,66.87401623105907,3,4,127
0 days 00:00:01,44,16,18.75862825850615,37.828487198840136,4,4,456
0 days 00:00:01,5,24,9.02798505589461,55.624789162473526,4,2,303
0 days 00:00:01,22,39,26.03852558440237,46.36399190228077,2,3,149
0 days 00:00:01,2,18,10.052402648724442,63.699535509230756,3,4,5
0 days 00:00:01,14,10,25.657069385368835,44.647099096996904,2,2,139
0 days 00:00:01,34,44,23.009183141330507,46.05083498298189,4,1,340
0 days 00:00:01,43,38,22.00308142918701,38.72492801892039,2,1,35
0 days 00:00:01,46,38,25.240235238437517,67.72547712177992,4,1,427
0 days 00:00:01,46,33,23.731476459669153,50.987075911324716,2,3,439
0 days 00:00:01,23,45,20.59939139163264,36.185918751789956,4,2,473
0 days 00:00:01,12,28,16.240130893292108,49.03733912364593,4,3,76
0 days 00:00:01,29,3,24.62166346135114,41.58539786134919,3,3,204
0 days 00:00:01,10,32,14.783554714589018,33.67185961295601,2,3,423
0 days 00:00:01,28,6,27.9184779462773,50.27556251488532,3,4,65
0 days 00:00:01,15,33,17.635591436473785,53.338288892576145,4,1,81
0 days 00:00:01,42,6,20.752464954768357,58.13288554589127,3,3,82
0 days 00:00:01,4,15,23.857302094560925,53.88611393299572,3,1,474
0 days 00:00:01,48,12,18.417493991713506,44.35461815297424,1,3,42
0 days 00:00:01,12,21,21.29844067898869,64.06281435830765,1,4,455
0 days 00:00:01,0,37,14.275827699241606,58.17610916630637,4,2,186
0 days 00:00:01,41,13,20.739771420391765,51.14745956433534,1,4,463
0 days 00:00:01,43,12,18.184783123787543,57.74878532109959,3,2,404
0 days 00:00:01,6,11,21.49197056714858,37.94210070109662,1,4,299
0 days 00:00:01,30,21,15.830636873705448,59.950443605833904,4,4,199
0 days 00:00:01,22,12,23.11790736391034,28.406734874955816,3,3,353
0 days 00:00:01,31,25,19.814280006600512,34.00822711546493,1,1,92
0 days 00:00:01,4,25,21.450989498760062,39.23929382384962,4,2,292
0 days 00:00:01,17,31,26.82385179538439,45.37522206456311,1,4,1
0 days 00:00:01,24,31,27.845842379263644,58.21987817866128,2,2,424
0 days 00:00:01,34,21,25.129512360646363,48.81224746990682,4,3,413
0 days 00:00:01,7,47,19.50883903322657,50.295222709340116,2,4,399
0 days 00:00:01,31,32,23.275960745253087,39.758965886099936,4,1,252
0 days 00:00:01,46,8,32.49062011499135,52.073303198714434,3,1,131
0 days 00:00:01,11,29,19.916692178433607,34.27136045007747,2,3,395
0 days 00:00:01,32,25,25.313006959154933,41.9642245991048,1,3,61
0 days 00:00:01,27,34,24.83453902074139,56.49180559890451,2,4,405
0 days 00:00:01,44,25,21.449358554217653,51.39417812528814,3,4,59
0 days 00:00:01,39,13,19.532325572134916,38.85516627290996,2,4,41
0 days 00:00:01,34,7,25.882322011098577,37.48060467849138,4,4,407
0 days 00:00:01,42,21,19.93182580445452,49.29337296967743,2,3,362
0 days 00:00:01,0,5,14.52536321430495,24.553095149019406,3,4,427
0 days 00:00:01,18,24,23.076476133139327,49.93345973396156,1,2,169
0 days 00:00:01,39,1,30.5968646705031,63.79535720473398,4,2,250
0 days 00:00:01,47,8,17.92481371866034,44.99326455399268,4,3,81
0 days 00:00:01,36,34,17.801206085694808,27.29813235838183,1,2,382
0 days 00:00:01,16,3,23.387654092704693,55.43839565735033,2,2,340
0 days 00:00:01,31,39,23.68251762102649,43.90782770185976,3,2,114
0 days 00:00:01,23,1,13.415473838738588,45.33846672078863,4,4,399
0 days 00:00:01,18,43,28.363962222348185,59.9539889256983,3,3,314
0 days 00:00:01,33,12,11.13007167190624,43.25910190017787,4,1,345
0 days 00:00:01,28,22,25.283292672823837,52.629786773282035,4,3,260
0 days 00:00:01,7,23,30.585002606519495,51.524513900685655,3,1,340
0 days 00:00:01,16,13,26.838494425450502,33.752010794516636,2,2,306
0 days 00:00:01,6,13,15.316901150469349,34.93138940545177,3,4,400
0 days 00:00:01,35,8,14.349506811963295,62.24947937831158,4,4,177
0 days 00:00:01,41,48,19.87737105984042,63.41944572390815,3,2,142
0 days 00:00:01,30,24,28.497551336448005,54.83313626174556,4,2,472
0 days 00:00:01,42,2,19.815653018300424,59.444243693217956,1,3,99
0 days 00:00:01,41,18,25.324570655745255,56.98017436515225,4,2,73
0 days 00:00:01,49,10,18.81683235605439,63.33134072653828,1,2,122
0 days 00:00:01,19,15,31.83116497575555,48.9245653369163,3,1,434
0 days 00:00:01,19,45,25.8257359675511,56.389608852902455,4,1,30
0 days 00:00:01,19,22,31.92599947070113,46.23885663581621,2,2,423
0 days 00:00:01,3,16,20.61267751485967,51.34988493308775,2,3,204
0 days 00:00:01,26,48,21.439785119188315,45.89862586998118,3,2,179
0 days 00:00:01,33,37,15.144054936918703,66.33318464175137,4,4,371
0 days 00:00:01,49,39,25.962265748875673,49.19138672217958,2,1,449
0 days 00:00:01,44,35,29.081032556286566,50.1427965051695,4,4,147
0 days 00:00:01,13,19,18.54696779697476,41.9576540687166,1,1,49
0 days 00:00:01,19,46,22.229752239018723,54.13455623046933,1,1,419
0 days 00:00:01,6,44,15.241739356505198,57.759734954238255,4,3,307
0 days 00:00:01,20,45,24.09909448956635,38.28878553807043,4,4,421
0 days 00:00:01,4,28,16.935156368933963,53.1272557480568,1,3,307
0 days 00:00:01,48,25,17.467577964909303,64.96367176343169,3,2,94
0 days 00:00:01,31,41,26.154335732925595,34.869161560635426,2,1,398
0 days 00:00:01,3,10,12.183063301322445,46.17001940392316,2,4,211
0 days 00:00:01,0,27,23.545269971475356,44.97048943554857,3,3,341
0 days 00:00:01,20,3,26.420325901187017,51.96322883891074,1,2,98
0 days 00:00:01,34,36,19.65144980783897,68.78222341484764,4,2,469
0 days 00:00:01,44,41,14.737116547422982,46.35649521718497,1,4,406
0 days 00:00:01,44,19,16.489625046419462,53.02867989641602,4,2,43
0 days 00:00:01,21,40,21.306363889856975,42.942622015229595,1,2,69
0 days 00:00:01,30,5,25.274244749949688,41.72590912370109,3,4,344
0 days 00:00:01,7,43,22.054884994157558,46.28205371701427,3,2,120
0 days 00:00:01,28,29,22.80501321428474,35.093343632900854,3,4,438
0 days 00:00:01,45,35,23.975711238065276,45.60801503723879,4,3,154
0 days 00:00:01,11,15,27.364834470852465,55.668452132010835,2,4,58
0 days 00:00:01,43,41,25.354095305347663,40.192238421849524,4,4,181
0 days 00:00:01,35,20,12.654016222815905,53.885045882949996,4,4,111
0 days 00:00:01,48,6,18.4717017674623,49.59050698740281,4,3,490
0 days 00:00:01,35,1,19.47257426486592,55.97623844159776,4,1,280
0 days 00:00:01,17,2,12.54931327079532,53.41729197174471,4,2,303
0 days 00:00:01,5,25,16.48804885618187,61.21815830868211,4,2,184
0 days 00:00:01,22,30,11.457780686476385,41.49729497671813,2,4,489
0 days 00:00:01,0,32,27.135731857101604,58.89600007452509,2,1,193
0 days 00:00:01,47,26,21.549310516782764,61.48062900633868,2,3,147
0 days 00:00:01,43,44,27.9075636756136,57.12675695849854,3,4,88
0 days 00:00:01,25,20,15.384368660683101,53.97008867022875,1,4,283
0 days 00:00:01,16,48,21.53095602145393,38.61862373404856,1,1,188
0 days 00:00:01,3,13,19.81883927083159,39.18562006316023,1,4,289
0 days 00:00:01,46,30,28.76911840372696,37.54777619109362,1,1,7
0 days 00:00:01,18,30,16.05375682237739,32.396047491953624,1,4,245
0 days 00:00:01,49,19,21.48206810745955,61.57034921184932,4,1,96
0 days 00:00:01,32,41,15.049179030822112,59.15836887666171,2,1,413
0 days 00:00:01,37,14,27.85155037260471,37.42278085939429,2,2,166
0 days 00:00:01,18,33,25.706059161606333,39.19539557538147,1,4,445
0 days 00:00:01,38,35,20.470006863789102,46.455024479666186,4,3,20
0 days 00:00:01,22,30,29.832141421597967,47.570842842182095,2,4,222
0 days 00:00:01,19,30,20.575728578302954,27.079928796860948,2,2,157
0 days 00:00:01,7,5,19.82277918012966,65.43737568525962,3,4,310
0 days 00:00:01,25,43,17.419904767425017,50.421360186647654,3,3,429
0 days 00:00:01,24,45,21.717414323416953,62.889190913686726,3,1,268
0 days 00:00:01,32,26,31.70608086271616,61.00159820175162,1,3,149
0 days 00:00:01,15,33,17.738854991508553,53.08418999447008,4,2,337
0 days 00:00:01,42,6,11.926189239337333,48.16805550401683,4,2,235
0 days 00:00:01,4,30,21.95527745211592,54.00394296568117,2,1,155
0 days 00:00:01,25,6,25.619899517640054,38.453158917046636,2,2,75
0 days 00:00:01,13,37,22.74218943939856,48.433698753245224,1,2,230
0 days 00:00:01,0,12,16.552932402646757,59.65619274650774,2,2,40
0 days 00:00:01,37,15,17.528528956521793,56.634895433280704,2,2,351
0 days 00:00:01,30,40,15.648898078522489,48.90934353271821,3,2,45
0 days 00:00:01,17,13,17.089191780406704,48.221513579847624,4,3,158
0 days 00:00:01,14,14,14.915243400821735,69.44870008349135,2,1,381
0 days 00:00:01,32,44,21.99554361530486,52.33425670052316,1,4,457
0 days 00:00:01,12,0,20.000820096317792,45.244138233221946,2,1,76
0 days 00:00:01,4,36,26.7681032267053,41.87249202394807,3,1,141
0 days 00:00:01,38,15,31.30509522321664,65.10326993624801,2,3,120
0 days 00:00:01,42,20,23.06619736899784,65.73115889842019,4,1,290
0 days 00:00:01,19,46,14.051013569205193,55.79269475763622,1,4,165
0 days 00:00:01,31,9,13.447415603571955,38.929064547881104,3,1,9
0 days 00:00:01,34,21,22.0602652520512,55.637540229094995,2,4,468
0 days 00:00:01,19,0,10.400145468073056,49.980715146692916,2,4,266
0 days 00:00:01,7,17,32.03821461363738,48.76456891549624,3,2,159
